run_id,subject,exercise,restimulus,rerepetition,n_samples,first_source_row,last_source_row,duration_seconds,segment_type,peak_abs_amplitude
2024,12,3,0,0,406,1209255,1209660,4.06,rest,0.9131
2260,12,3,0,0,548,1314177,1314724,5.48,rest,0.9131
11604,23,3,0,0,437,6794247,6794683,4.37,rest,0.9131
7698,19,3,0,0,602,4492115,4492716,6.02,rest,0.9131
5472,16,3,0,0,446,3173980,3174425,4.46,rest,0.9131
13280,25,3,0,0,527,7765335,7765861,5.27,rest,0.9131
13965,26,2,0,0,511,8181426,8181936,5.11,rest,0.9131
5137,16,2,0,0,472,3023488,3023959,4.72,rest,0.9131
9159,20,2,0,0,573,5365450,5366022,5.73,rest,0.9131
11858,23,3,0,0,551,6912828,6913378,5.51,rest,0.9131
8967,20,2,0,0,438,5284322,5284759,4.38,rest,0.9131
4714,15,3,0,0,301,2729638,2729938,3.01,rest,0.9106
12067,24,2,0,0,493,7117858,7118350,4.93,rest,0.9106
16963,4,2,0,0,567,9961678,9962244,5.67,rest,0.9106
5352,16,3,0,0,557,3120311,3120867,5.57,rest,0.9106
4023,15,2,0,0,371,2415095,2415465,3.71,rest,0.9106
19076,6,3,0,0,680,11097046,11097725,6.8,rest,0.9106
5061,16,2,0,0,567,2991632,2992198,5.67,rest,0.9106
3976,14,3,0,0,430,2290797,2291226,4.3,rest,0.9106
18106,5,3,0,0,1000,10565535,10566534,10.0,rest,0.9106
3894,14,3,0,0,300,2249384,2249683,3.0,rest,0.9106
4085,15,2,0,0,459,2441150,2441608,4.59,rest,0.9106
18505,6,2,0,0,535,10849301,10849835,5.35,rest,0.9106
1797,12,2,0,0,465,1111155,1111619,4.65,rest,0.9106
19108,6,3,0,0,857,11110785,11111641,8.57,rest,0.9106
9538,20,3,0,0,490,5537665,5538154,4.9,rest,0.9106
7984,19,3,0,0,527,4632560,4633086,5.27,rest,0.9106
9823,21,2,0,0,602,5777063,5777664,6.02,rest,0.9082
8833,20,2,0,0,462,5227514,5227975,4.62,rest,0.9082
9328,20,3,0,0,509,5442228,5442736,5.09,rest,0.9082
19680,7,3,0,0,450,11461365,11461814,4.5,rest,0.9082
13592,25,3,0,0,448,7914788,7915235,4.48,rest,0.9082
8742,1,3,0,0,1549,5081765,5083313,15.49,rest,0.9082
4027,15,2,0,0,346,2416795,2417140,3.46,rest,0.9082
17939,5,2,0,0,409,10490532,10490940,4.09,rest,0.9082
1296,11,3,0,0,431,770201,770631,4.31,rest,0.9082
4253,15,2,0,0,432,2512186,2512617,4.32,rest,0.9082
3858,14,3,0,0,504,2232982,2233485,5.04,rest,0.9082
4778,15,3,0,0,364,2767255,2767618,3.64,rest,0.9082
2647,13,2,0,0,649,1591657,1592305,6.49,rest,0.9082
1316,11,3,0,0,498,780781,781278,4.98,rest,0.9082
1025,11,2,0,0,433,651886,652318,4.33,rest,0.9082
1460,11,3,0,0,464,847365,847828,4.64,rest,0.9082
15660,2,3,0,0,1740,9151108,9152847,17.4,rest,0.9082
11543,23,2,0,0,421,6767702,6768122,4.21,rest,0.9058
18174,5,3,0,0,504,10596551,10597054,5.04,rest,0.9058
13996,26,3,0,0,2242,8194385,8196626,22.42,rest,0.9058
5518,16,3,0,0,493,3195587,3196079,4.93,rest,0.9058
9145,20,2,0,0,506,5359583,5360088,5.06,rest,0.9058
11403,23,2,0,0,384,6708794,6709177,3.84,rest,0.9058
15828,2,3,0,0,398,9234559,9234956,3.98,rest,0.9058
6238,17,3,0,0,393,3621755,3622147,3.93,rest,0.9058
12590,24,3,0,0,493,7345936,7346428,4.93,rest,0.9058
14306,26,3,0,0,447,8334982,8335428,4.47,rest,0.9058
12127,24,2,0,0,482,7143164,7143645,4.82,rest,0.9058
21193,9,2,0,0,543,12335525,12336067,5.43,rest,0.9058
18713,6,2,0,0,455,10936614,10937068,4.55,rest,0.9058
16540,3,3,0,0,440,9662513,9662952,4.4,rest,0.9058
13514,25,3,0,0,1328,7872720,7874047,13.28,rest,0.9058
1362,11,3,0,0,502,800747,801248,5.02,rest,0.9058
1428,11,3,0,0,444,833375,833818,4.44,rest,0.9058
11998,23,3,0,0,339,6984286,6984624,3.39,rest,0.9058
4315,15,2,0,0,467,2538372,2538838,4.67,rest,0.9058
17835,5,2,0,0,527,10446860,10447386,5.27,rest,0.9058
937,11,2,0,0,537,614960,615496,5.37,rest,0.9058
19585,7,2,0,0,399,11419075,11419473,3.99,rest,0.9033
11541,23,2,0,0,514,6766844,6767357,5.14,rest,0.9033
14048,26,3,0,0,560,8218651,8219210,5.6,rest,0.9033
3497,14,2,0,0,517,2068473,2068989,5.17,rest,0.9033
1414,11,3,0,0,568,826428,826995,5.68,rest,0.9033
15982,2,3,0,0,467,9312203,9312669,4.67,rest,0.9033
6230,17,3,0,0,479,3617541,3618019,4.79,rest,0.9033
16847,4,2,0,0,458,9913034,9913491,4.58,rest,0.9033
16494,3,3,0,0,474,9641342,9641815,4.74,rest,0.9033
19596,7,3,0,0,465,11423557,11424021,4.65,rest,0.9033
173,10,2,0,0,472,172871,173342,4.72,rest,0.9033
2677,13,2,0,0,578,1604200,1604777,5.78,rest,0.9033
3206,13,3,0,0,574,1845601,1846174,5.74,rest,0.9033
6669,18,2,0,0,543,3924772,3925314,5.43,rest,0.9009
19479,7,2,0,0,489,11374505,11374993,4.89,rest,0.9009
4470,15,3,0,0,409,2611376,2611784,4.09,rest,0.9009
7245,19,2,0,0,527,4295099,4295625,5.27,rest,0.9009
5290,16,3,0,0,580,3093595,3094174,5.8,rest,0.9009
9442,20,3,0,0,484,5493871,5494354,4.84,rest,0.9009
9037,20,2,0,0,416,5313917,5314332,4.16,rest,0.9009
6386,17,3,0,0,473,3700373,3700845,4.73,rest,0.9009
15563,2,2,0,0,476,9106608,9107083,4.76,rest,0.9009
4682,15,3,0,0,386,2712864,2713249,3.86,rest,0.9009
9308,20,3,0,0,523,5433754,5434276,5.23,rest,0.9009
4095,15,2,0,0,548,2445325,2445872,5.48,rest,0.9009
11379,23,2,0,0,482,6698680,6699161,4.82,rest,0.9009
18236,5,3,0,0,439,10624160,10624598,4.39,rest,0.9009
21600,9,3,0,0,534,12526958,12527491,5.34,rest,0.9009
16658,3,3,0,0,583,9716483,9717065,5.83,rest,0.9009
12602,24,3,0,0,514,7351122,7351635,5.14,rest,0.9009
18104,5,3,0,0,432,10564692,10565123,4.32,rest,0.8984
11399,23,2,0,0,385,6707114,6707498,3.85,rest,0.8984
21224,9,3,0,0,442,12349263,12349704,4.42,rest,0.8984
3491,14,2,0,0,424,2065995,2066418,4.24,rest,0.8984
6236,17,3,0,0,987,3620298,3621284,9.87,rest,0.8984
3397,14,2,0,0,444,2026556,2026999,4.44,rest,0.8984
7144,18,3,0,0,397,4138272,4138668,3.97,rest,0.8984
21228,9,3,0,0,464,12350893,12351356,4.64,rest,0.8984
8145,1,2,0,0,520,4803305,4803824,5.2,rest,0.8984
17951,5,2,0,0,343,10495622,10495964,3.43,rest,0.8984
17067,4,2,0,0,538,10005258,10005795,5.38,rest,0.8984
1590,11,3,0,0,423,923696,924118,4.23,rest,0.8984
4903,16,2,0,0,603,2925415,2926017,6.03,rest,0.8984
18420,5,3,0,0,428,10711243,10711670,4.28,rest,0.8984
19333,7,2,0,0,557,11313190,11313746,5.57,rest,0.896
14683,27,2,0,0,477,8608232,8608708,4.77,rest,0.896
18675,6,2,0,0,405,10920711,10921115,4.05,rest,0.896
15768,2,3,0,0,449,9203537,9203985,4.49,rest,0.896
8921,20,2,0,0,538,5264724,5265261,5.38,rest,0.896
15182,27,3,0,0,394,8838417,8838810,3.94,rest,0.896
4191,15,2,0,0,479,2486027,2486505,4.79,rest,0.8936
13986,26,3,0,0,592,8190153,8190744,5.92,rest,0.8936
12572,24,3,0,0,1313,7337635,7338947,13.13,rest,0.8936
13366,25,3,0,0,485,7805010,7805494,4.85,rest,0.8936
21650,9,3,0,0,373,12551617,12551989,3.73,rest,0.8936
16836,3,3,0,0,412,9807731,9808142,4.12,rest,0.8936
14717,27,2,0,0,620,8622447,8623066,6.2,rest,0.8936
4193,15,2,0,0,472,2486842,2487313,4.72,rest,0.8936
2561,13,2,0,0,468,1555714,1556181,4.68,rest,0.8936
11477,23,2,0,0,374,6739966,6740339,3.74,rest,0.8936
7525,19,2,0,0,429,4412686,4413114,4.29,rest,0.8936
9582,20,3,0,0,366,5563480,5563845,3.66,rest,0.8936
9115,20,2,0,0,514,5346867,5347380,5.14,rest,0.8936
13831,26,2,0,0,493,8124841,8125333,4.93,rest,0.8911
4540,15,3,0,0,412,2644487,2644898,4.12,rest,0.8911
4165,15,2,0,0,343,2475171,2475513,3.43,rest,0.8911
3251,14,2,0,0,478,1965194,1965671,4.78,rest,0.8911
5580,16,3,0,0,361,3227496,3227856,3.61,rest,0.8911
13959,26,2,0,0,559,8178846,8179404,5.59,rest,0.8911
14052,26,3,0,0,531,8220385,8220915,5.31,rest,0.8911
17833,5,2,0,0,376,10446151,10446526,3.76,rest,0.8911
5566,16,3,0,0,513,3219712,3220224,5.13,rest,0.8887
20472,8,3,0,0,1504,11920854,11922357,15.04,rest,0.8887
19750,7,3,0,0,833,11493332,11494164,8.33,rest,0.8887
6531,18,2,0,0,575,3866673,3867247,5.75,rest,0.8887
14212,26,3,0,0,547,8292891,8293437,5.47,rest,0.8887
4143,15,2,0,0,430,2465679,2466108,4.3,rest,0.8887
9310,20,3,0,0,456,5434670,5435125,4.56,rest,0.8887
15321,2,2,0,0,500,9005282,9005781,5.0,rest,0.8887
5909,17,2,0,0,517,3469593,3470109,5.17,rest,0.8887
5444,16,3,0,0,553,3161020,3161572,5.53,rest,0.8887
3932,14,3,0,0,389,2266667,2267055,3.89,rest,0.8887
14629,27,2,0,0,648,8585535,8586182,6.48,rest,0.8887
15792,2,3,0,0,394,9215038,9215431,3.94,rest,0.8887
15918,2,3,0,0,477,9277155,9277631,4.77,rest,0.8887
4690,15,3,0,0,292,2716318,2716609,2.92,rest,0.8887
7433,19,2,0,0,426,4374068,4374493,4.26,rest,0.8887
4780,15,3,0,0,326,2768144,2768469,3.26,rest,0.8887
8895,20,2,0,0,568,5253678,5254245,5.68,rest,0.8887
13362,25,3,0,0,616,7803293,7803908,6.16,rest,0.8887
18719,6,2,0,0,446,10939158,10939603,4.46,rest,0.8887
390,10,3,0,0,464,265093,265556,4.64,rest,0.8887
16205,3,2,0,0,586,9512102,9512687,5.86,rest,0.8887
3804,14,3,0,0,510,2208135,2208644,5.1,rest,0.8862
17879,5,2,0,0,308,10465393,10465700,3.08,rest,0.8862
9496,20,3,0,0,396,5518796,5519191,3.96,rest,0.8862
18440,5,3,0,0,339,10721177,10721515,3.39,rest,0.8862
989,11,2,0,0,412,636875,637286,4.12,rest,0.8862
4213,15,2,0,0,473,2495280,2495752,4.73,rest,0.8862
16480,3,3,0,0,492,9634669,9635160,4.92,rest,0.8862
19517,7,2,0,0,592,11390385,11390976,5.92,rest,0.8862
17827,5,2,0,0,404,10443638,10444041,4.04,rest,0.8862
9029,20,2,0,0,404,5310559,5310962,4.04,rest,0.8862
7381,19,2,0,0,534,4352323,4352856,5.34,rest,0.8862
4057,15,2,0,0,497,2429286,2429782,4.97,rest,0.8862
6364,17,3,0,0,470,3686437,3686906,4.7,rest,0.8862
10040,21,3,0,0,535,5871592,5872126,5.35,rest,0.8862
8843,20,2,0,0,588,5231697,5232284,5.88,rest,0.8862
9163,20,2,0,0,299,5367325,5367623,2.99,rest,0.8862
20672,8,3,0,0,908,12008912,12009819,9.08,rest,0.8862
923,11,2,0,0,543,609119,609661,5.43,rest,0.8838
3409,14,2,0,0,485,2031560,2032044,4.85,rest,0.8838
20020,7,3,0,0,384,11625464,11625847,3.84,rest,0.8838
18822,6,3,0,0,419,10984918,10985336,4.19,rest,0.8838
4536,15,3,0,0,424,2642766,2643189,4.24,rest,0.8838
3820,14,3,0,0,511,2215619,2216129,5.11,rest,0.8838
6685,18,2,0,0,636,3931427,3932062,6.36,rest,0.8838
16849,4,2,0,0,400,9913931,9914330,4.0,rest,0.8838
4412,15,3,0,0,1948,2583531,2585478,19.48,rest,0.8838
2483,13,2,0,0,586,1522951,1523536,5.86,rest,0.8838
3064,13,3,0,0,394,1779717,1780110,3.94,rest,0.8838
11686,23,3,0,0,381,6832340,6832720,3.81,rest,0.8838
6479,18,2,0,0,518,3844833,3845350,5.18,rest,0.8838
9035,20,2,0,0,435,5313060,5313494,4.35,rest,0.8838
4307,15,2,0,0,476,2534976,2535451,4.76,rest,0.8838
8853,20,2,0,0,530,5235901,5236430,5.3,rest,0.8838
5564,16,3,0,0,416,3218878,3219293,4.16,rest,0.8838
12518,24,3,0,0,480,7313032,7313511,4.8,rest,0.8838
8764,1,3,0,0,296,5094256,5094551,2.96,rest,0.8838
15485,2,2,0,0,539,9073930,9074468,5.39,rest,0.8813
10110,21,3,0,0,537,5904358,5904894,5.37,rest,0.8813
7926,19,3,0,0,387,4600104,4600490,3.87,rest,0.8813
6140,17,3,0,0,481,3577130,3577610,4.81,rest,0.8813
8923,20,2,0,0,437,5265697,5266133,4.37,rest,0.8813
19529,7,2,0,0,573,11395440,11396012,5.73,rest,0.8813
9256,20,3,0,0,454,5408929,5409382,4.54,rest,0.8813
10848,22,3,0,0,3737,6349518,6353254,37.37,rest,0.8813
11790,23,3,0,0,1992,6879329,6881320,19.92,rest,0.8813
12018,23,3,0,0,374,6995700,6996073,3.74,rest,0.8813
3419,14,2,0,0,373,2035820,2036192,3.73,rest,0.8813
17372,4,3,0,0,348,10141025,10141372,3.48,rest,0.8813
1057,11,2,0,0,398,665321,665718,3.98,rest,0.8813
2643,13,2,0,0,615,1589977,1590591,6.15,rest,0.8789
4454,15,3,0,0,322,2604756,2605077,3.22,rest,0.8789
13947,26,2,0,0,433,8173913,8174345,4.33,rest,0.8789
10162,21,3,0,0,527,5928124,5928650,5.27,rest,0.8789
13725,26,2,0,0,620,8079919,8080538,6.2,rest,0.8789
7523,19,2,0,0,411,4411872,4412282,4.11,rest,0.8789
16028,2,3,0,0,316,9337532,9337847,3.16,rest,0.8789
8855,20,2,0,0,502,5236796,5237297,5.02,rest,0.8789
7122,18,3,0,0,368,4128587,4128954,3.68,rest,0.8789
18806,6,3,0,0,493,10975467,10975959,4.93,rest,0.8789
9350,20,3,0,0,421,5453260,5453680,4.21,rest,0.8789
1260,11,3,0,0,458,754350,754807,4.58,rest,0.8789
15640,2,3,0,0,2334,9140910,9143243,23.34,rest,0.8789
5272,16,3,0,0,548,3085100,3085647,5.48,rest,0.8789
7235,19,2,0,0,572,4290907,4291478,5.72,rest,0.8789
7782,19,3,0,0,398,4533228,4533625,3.98,rest,0.8789
17805,5,2,0,0,389,10434501,10434889,3.89,rest,0.8789
15168,27,3,0,0,484,8824436,8824919,4.84,rest,0.8789
15281,2,2,0,0,495,8988474,8988968,4.95,rest,0.8789
17426,4,3,0,0,306,10165565,10165870,3.06,rest,0.8765
7862,19,3,0,0,416,4570560,4570975,4.16,rest,0.8765
1113,11,2,0,0,418,688867,689284,4.18,rest,0.8765
3483,14,2,0,0,591,2062481,2063071,5.91,rest,0.8765
9980,21,3,0,0,507,5843380,5843886,5.07,rest,0.8765
3616,14,3,0,0,498,2120554,2121051,4.98,rest,0.8765
3537,14,2,0,0,324,2085366,2085689,3.24,rest,0.8765
4313,15,2,0,0,363,2537634,2537996,3.63,rest,0.8765
5370,16,3,0,0,460,3127975,3128434,4.6,rest,0.8765
19415,7,2,0,0,481,11347725,11348205,4.81,rest,0.8765
2473,13,2,0,0,516,1518806,1519321,5.16,rest,0.8765
16488,3,3,0,0,540,9638788,9639327,5.4,rest,0.8765
13701,26,2,0,0,530,8069834,8070363,5.3,rest,0.8765
16500,3,3,0,0,439,9643806,9644244,4.39,rest,0.8765
15850,2,3,0,0,253,9245113,9245365,2.53,rest,0.8765
15862,2,3,0,0,470,9251526,9251995,4.7,rest,0.8765
9588,20,3,0,0,354,5571587,5571940,3.54,rest,0.8765
21568,9,3,0,0,457,12511554,12512010,4.57,rest,0.8765
1560,11,3,0,0,466,902247,902712,4.66,rest,0.8765
4514,15,3,0,0,422,2631499,2631920,4.22,rest,0.8765
9033,20,2,0,0,408,5312229,5312636,4.08,rest,0.874
8945,20,2,0,0,470,5274971,5275440,4.7,rest,0.874
20810,8,3,0,0,472,12070812,12071283,4.72,rest,0.874
13929,26,2,0,0,488,8166267,8166754,4.88,rest,0.874
21230,9,3,0,0,566,12351732,12352297,5.66,rest,0.874
861,11,2,0,0,407,583125,583531,4.07,rest,0.874
5414,16,3,0,0,1307,3146702,3148008,13.07,rest,0.874
5274,16,3,0,0,1336,3085922,3087257,13.36,rest,0.874
17996,5,3,0,0,463,10514233,10514695,4.63,rest,0.874
9244,20,3,0,0,1236,5403156,5404391,12.36,rest,0.874
12035,24,2,0,0,414,7104403,7104816,4.14,rest,0.874
18090,5,3,0,0,374,10558944,10559317,3.74,rest,0.874
19445,7,2,0,0,578,11360171,11360748,5.78,rest,0.874
18130,5,3,0,0,432,10576322,10576753,4.32,rest,0.874
4137,15,2,0,0,546,2463132,2463677,5.46,rest,0.874
12283,24,2,0,0,350,7209076,7209425,3.5,rest,0.8716
3970,14,3,0,0,2982,2285784,2288765,29.82,rest,0.8716
11702,23,3,0,0,353,6839844,6840196,3.53,rest,0.8716
15359,2,2,0,0,637,9021167,9021803,6.37,rest,0.8716
8903,20,2,0,0,655,5257035,5257689,6.55,rest,0.8716
3624,14,3,0,0,470,2123958,2124427,4.7,rest,0.8716
10254,21,3,0,0,272,5970783,5971054,2.72,rest,0.8716
19692,7,3,0,0,420,11467044,11467463,4.2,rest,0.8716
14697,27,2,0,0,598,8614037,8614634,5.98,rest,0.8716
6591,18,2,0,0,451,3892078,3892528,4.51,rest,0.8716
19830,7,3,0,0,1077,11532737,11533813,10.77,rest,0.8716
10380,21,3,0,0,373,6035564,6035936,3.73,rest,0.8716
18593,6,2,0,0,429,10886317,10886745,4.29,rest,0.8716
19329,7,2,0,0,505,11311585,11312089,5.05,rest,0.8716
9025,20,2,0,0,395,5308903,5309297,3.95,rest,0.8691
17877,5,2,0,0,421,10464485,10464905,4.21,rest,0.8691
11798,23,3,0,0,367,6884159,6884525,3.67,rest,0.8691
19612,7,3,0,0,448,11431444,11431891,4.48,rest,0.8691
3208,13,3,0,0,386,1846495,1846880,3.86,rest,0.8691
21266,9,3,0,0,572,12371630,12372201,5.72,rest,0.8691
7810,19,3,0,0,494,4545743,4546236,4.94,rest,0.8691
19583,7,2,0,0,364,11418323,11418686,3.64,rest,0.8691
1123,11,2,0,0,382,693050,693431,3.82,rest,0.8691
15810,2,3,0,0,473,9226332,9226804,4.73,rest,0.8691
4698,15,3,0,0,432,2720465,2720896,4.32,rest,0.8691
4438,15,3,0,0,463,2596884,2597346,4.63,rest,0.8691
6788,18,3,0,0,367,3976509,3976875,3.67,rest,0.8691
12556,24,3,0,0,526,7330931,7331456,5.26,rest,0.8667
9570,20,3,0,0,455,5558443,5558897,4.55,rest,0.8667
13304,25,3,0,0,372,7777664,7778035,3.72,rest,0.8667
18559,6,2,0,0,482,10872028,10872509,4.82,rest,0.8667
4628,15,3,0,0,402,2686493,2686894,4.02,rest,0.8667
15238,27,3,0,0,354,8869972,8870325,3.54,rest,0.8667
1885,12,2,0,0,603,1147834,1148436,6.03,rest,0.8667
3521,14,2,0,0,441,2078536,2078976,4.41,rest,0.8667
4077,15,2,0,0,442,2437799,2438240,4.42,rest,0.8667
9348,20,3,0,0,440,5452429,5452868,4.4,rest,0.8667
19614,7,3,0,0,454,11432273,11432726,4.54,rest,0.8667
3944,14,3,0,0,384,2271694,2272077,3.84,rest,0.8667
1847,12,2,0,0,544,1131953,1132496,5.44,rest,0.8667
11862,23,3,0,0,416,6914550,6914965,4.16,rest,0.8667
5059,16,2,0,0,562,2990753,2991314,5.62,rest,0.8643
1075,11,2,0,0,336,672951,673286,3.36,rest,0.8643
13500,25,3,0,0,433,7866637,7867069,4.33,rest,0.8643
3297,14,2,0,0,473,1984566,1985038,4.73,rest,0.8643
14038,26,3,0,0,404,8214596,8214999,4.04,rest,0.8643
17967,5,2,0,0,395,10502242,10502636,3.95,rest,0.8643
12333,24,2,0,0,420,7230215,7230634,4.2,rest,0.8643
12476,24,3,0,0,524,7293956,7294479,5.24,rest,0.8643
736,10,3,0,0,455,420196,420650,4.55,rest,0.8643
4616,15,3,0,0,274,2681532,2681805,2.74,rest,0.8643
21183,9,2,0,0,571,12331345,12331915,5.71,rest,0.8643
11930,23,3,0,0,848,6945034,6945881,8.48,rest,0.8643
740,10,3,0,0,349,421966,422314,3.49,rest,0.8643
9996,21,3,0,0,508,5851318,5851825,5.08,rest,0.8643
6196,17,3,0,0,875,3602030,3602904,8.75,rest,0.8643
15802,2,3,0,0,415,9223056,9223470,4.15,rest,0.8643
11257,23,2,0,0,413,6647262,6647674,4.13,rest,0.8643
8955,20,2,0,0,514,5279172,5279685,5.14,rest,0.8643
2096,12,3,0,0,405,1241593,1241997,4.05,rest,0.8643
18808,6,3,0,0,3224,10976362,10979585,32.24,rest,0.8618
6382,17,3,0,0,456,3698725,3699180,4.56,rest,0.8618
7958,19,3,0,0,488,4614445,4614932,4.88,rest,0.8618
3860,14,3,0,0,418,2233815,2234232,4.18,rest,0.8618
9600,20,3,0,0,486,5576533,5577018,4.86,rest,0.8618
7016,18,3,0,0,448,4079189,4079636,4.48,rest,0.8618
2958,13,3,0,0,518,1732667,1733184,5.18,rest,0.8618
17815,5,2,0,0,288,10438699,10438986,2.88,rest,0.8618
3152,13,3,0,0,505,1819854,1820358,5.05,rest,0.8618
612,10,3,0,0,414,364318,364731,4.14,rest,0.8618
12584,24,3,0,0,444,7343463,7343906,4.44,rest,0.8618
16534,3,3,0,0,488,9659789,9660276,4.88,rest,0.8594
9408,20,3,0,0,496,5478754,5479249,4.96,rest,0.8594
12764,24,3,0,0,510,7426858,7427367,5.1,rest,0.8594
13153,25,2,0,0,431,7707251,7707681,4.31,rest,0.8594
19571,7,2,0,0,458,11413160,11413617,4.58,rest,0.8594
9426,20,3,0,0,422,5487174,5487595,4.22,rest,0.8594
4550,15,3,0,0,362,2648717,2649078,3.62,rest,0.8594
7742,19,3,0,0,417,4512775,4513191,4.17,rest,0.8594
3154,13,3,0,0,492,1820689,1821180,4.92,rest,0.8594
8969,20,2,0,0,486,5285108,5285593,4.86,rest,0.8594
2954,13,3,0,0,506,1730967,1731472,5.06,rest,0.8594
13422,25,3,0,0,492,7830723,7831214,4.92,rest,0.8594
11688,23,3,0,0,317,6833250,6833566,3.17,rest,0.8594
18555,6,2,0,0,436,10870394,10870829,4.36,rest,0.8594
17889,5,2,0,0,350,10469614,10469963,3.5,rest,0.8594
5787,17,2,0,0,501,3418136,3418636,5.01,rest,0.8594
6457,18,2,0,0,386,3835605,3835990,3.86,rest,0.8594
14677,27,2,0,0,727,8605573,8606299,7.27,rest,0.8594
21173,9,2,0,0,507,12327234,12327740,5.07,rest,0.8594
14410,26,3,0,0,490,8389942,8390431,4.9,rest,0.8594
4021,15,2,0,0,339,2414274,2414612,3.39,rest,0.8594
1562,11,3,0,0,531,903063,903593,5.31,rest,0.8594
11557,23,2,0,0,395,6773646,6774040,3.95,rest,0.8594
12714,24,3,0,0,447,7404471,7404917,4.47,rest,0.8569
15930,2,3,0,0,414,9283149,9283562,4.14,rest,0.8569
17963,5,2,0,0,333,10500629,10500961,3.33,rest,0.8569
13234,25,3,0,0,1248,7742759,7744006,12.48,rest,0.8569
16207,3,2,0,0,596,9512945,9513540,5.96,rest,0.8569
1111,11,2,0,0,429,688010,688438,4.29,rest,0.8569
19277,7,2,0,0,401,11289748,11290148,4.01,rest,0.8569
20816,8,3,0,0,423,12075592,12076014,4.23,rest,0.8569
5610,16,3,0,0,596,3241433,3242028,5.96,rest,0.8569
580,10,3,0,0,518,350211,350728,5.18,rest,0.8569
17907,5,2,0,0,502,10477064,10477565,5.02,rest,0.8569
2621,13,2,0,0,555,1580733,1581287,5.55,rest,0.8569
19273,7,2,0,0,430,11288031,11288460,4.3,rest,0.8545
17985,5,2,0,0,249,10509843,10510091,2.49,rest,0.8545
13988,26,3,0,0,474,8191055,8191528,4.74,rest,0.8545
11956,23,3,0,0,320,6957445,6957764,3.2,rest,0.8545
12564,24,3,0,0,595,7334302,7334896,5.95,rest,0.8545
11547,23,2,0,0,400,6769394,6769793,4.0,rest,0.8545
4630,15,3,0,0,458,2687293,2687750,4.58,rest,0.8545
4356,15,3,0,0,471,2555568,2556038,4.71,rest,0.8545
12057,24,2,0,0,452,7113683,7114134,4.52,rest,0.8545
21133,9,2,0,0,553,12310494,12311046,5.53,rest,0.8545
20016,7,3,0,0,476,11623715,11624190,4.76,rest,0.8545
2358,12,3,0,0,472,1363421,1363892,4.72,rest,0.8545
11281,23,2,0,0,410,6657374,6657783,4.1,rest,0.8521
15493,2,2,0,0,504,9077273,9077776,5.04,rest,0.8521
17632,4,3,0,0,319,10261158,10261476,3.19,rest,0.8521
251,10,2,0,0,527,205468,205994,5.27,rest,0.8521
21135,9,2,0,0,382,12311444,12311825,3.82,rest,0.8521
8484,1,3,0,0,484,4955281,4955764,4.84,rest,0.8521
19343,7,2,0,0,616,11317341,11317956,6.16,rest,0.8521
7758,19,3,0,0,453,4519492,4519944,4.53,rest,0.8521
7241,19,2,0,0,585,4293441,4294025,5.85,rest,0.8521
15303,2,2,0,0,454,8997757,8998210,4.54,rest,0.8521
8827,20,2,0,0,538,5224915,5225452,5.38,rest,0.8521
5260,16,3,0,0,483,3080151,3080633,4.83,rest,0.8521
5442,16,3,0,0,550,3160129,3160678,5.5,rest,0.8521
9965,21,2,0,0,463,5837199,5837661,4.63,rest,0.8521
11640,23,3,0,0,401,6810820,6811220,4.01,rest,0.8496
12828,24,3,0,0,389,7468476,7468864,3.89,rest,0.8496
9178,20,3,0,0,496,5373376,5373871,4.96,rest,0.8496
15606,2,3,0,0,454,9126099,9126552,4.54,rest,0.8496
5538,16,3,0,0,431,3204502,3204932,4.31,rest,0.8496
21300,9,3,0,0,489,12388809,12389297,4.89,rest,0.8496
11305,23,2,0,0,481,6667480,6667960,4.81,rest,0.8496
19587,7,2,0,0,419,11419916,11420334,4.19,rest,0.8496
17416,4,3,0,0,340,10161178,10161517,3.4,rest,0.8496
10378,21,3,0,0,411,6034667,6035077,4.11,rest,0.8496
229,10,2,0,0,485,196287,196771,4.85,rest,0.8496
13891,26,2,0,0,508,8150138,8150645,5.08,rest,0.8496
4738,15,3,0,0,514,2740762,2741275,5.14,rest,0.8496
13095,25,2,0,0,519,7682641,7683159,5.19,rest,0.8496
13877,26,2,0,0,513,8144242,8144754,5.13,rest,0.8496
7962,19,3,0,0,348,4620755,4621102,3.48,rest,0.8496
7128,18,3,0,0,455,4131004,4131458,4.55,rest,0.8496
5841,17,2,0,0,485,3440876,3441360,4.85,rest,0.8496
4812,15,3,0,0,327,2786354,2786680,3.27,rest,0.8496
6922,18,3,0,0,484,4037959,4038442,4.84,rest,0.8496
19938,7,3,0,0,461,11582776,11583236,4.61,rest,0.8496
4215,15,2,0,0,376,2496190,2496565,3.76,rest,0.8496
14715,27,2,0,0,581,8621581,8622161,5.81,rest,0.8496
456,10,3,0,0,485,295280,295764,4.85,rest,0.8496
11397,23,2,0,0,378,6706277,6706654,3.78,rest,0.8496
9250,20,3,0,0,423,5406405,5406827,4.23,rest,0.8472
4931,16,2,0,0,586,2937157,2937742,5.86,rest,0.8472
4175,15,2,0,0,416,2479327,2479742,4.16,rest,0.8472
10236,21,3,0,0,478,5962179,5962656,4.78,rest,0.8472
13286,25,3,0,0,493,7767881,7768373,4.93,rest,0.8472
18970,6,3,0,0,337,11051469,11051805,3.37,rest,0.8472
